frame,class,confidence,id
151,car,0.655854344367981,32
151,car,0.6348183751106262,22
152,car,0.8438208699226379,37
152,car,0.7464768290519714,38
152,car,0.6535003781318665,20
152,car,0.6440845727920532,22
152,car,0.59774249792099,32
153,car,0.8530644178390503,37
153,car,0.7400298118591309,38
153,car,0.6915233731269836,20
153,car,0.6474384665489197,22
153,car,0.6075810790061951,32
154,car,0.8534448146820068,37
154,car,0.7908229827880859,38
154,car,0.7137302160263062,20
154,car,0.6462099552154541,22
154,car,0.6243570446968079,32
155,car,0.8330926299095154,37
155,car,0.797455906867981,38
155,car,0.7173500061035156,20
155,car,0.6464526057243347,32
155,car,0.6314229369163513,22
156,car,0.8096264600753784,37
156,car,0.7696225047111511,38
156,car,0.6802037358283997,20
156,car,0.6147583723068237,22
156,car,0.596375048160553,32
157,car,0.7732090353965759,37
157,car,0.7096210718154907,38
157,car,0.6716884970664978,20
157,car,0.6340842843055725,22
157,car,0.5646495223045349,32
158,car,0.7811831831932068,37
158,car,0.7409010529518127,38
158,car,0.657315731048584,20
158,car,0.6515361070632935,22
158,car,0.5749040842056274,32
159,car,0.8407304883003235,37
159,car,0.7156838774681091,38
159,car,0.6710819005966187,20
159,car,0.649422287940979,22
159,motorcycle,0.5370427966117859,40
160,car,0.8153150677680969,37
160,car,0.7143420577049255,38
160,car,0.6947028636932373,20
160,car,0.6616932153701782,22
161,car,0.8324313759803772,37
161,car,0.7519437670707703,38
161,car,0.7144278883934021,20
161,car,0.6715698838233948,22
162,car,0.8181437849998474,37
162,car,0.7484487295150757,38
162,car,0.7074114680290222,20
162,car,0.6958816051483154,22
163,car,0.8010500073432922,37
163,car,0.7343461513519287,38
163,car,0.7050142884254456,20
163,car,0.7016861438751221,22
164,car,0.7583168745040894,38
164,car,0.7371283769607544,37
164,car,0.7023425102233887,22
164,car,0.6878003478050232,20
165,car,0.8199805617332458,37
165,car,0.7371720671653748,38
165,car,0.7085772752761841,22
165,car,0.7076488137245178,20
166,car,0.823472261428833,37
166,car,0.7593697309494019,38
166,car,0.7018381953239441,22
166,car,0.6890453100204468,20
167,car,0.8017330765724182,37
167,car,0.7579578161239624,38
167,car,0.697363018989563,22
167,car,0.6855170130729675,20
167,motorcycle,0.5007388591766357,41
168,car,0.7978916764259338,37
168,car,0.732174813747406,38
168,car,0.6781923174858093,22
168,car,0.6606644988059998,42
168,car,0.6571857333183289,20
168,motorcycle,0.5287693738937378,43
169,car,0.8259600400924683,37
169,car,0.7865293025970459,42
169,car,0.7437402606010437,38
169,car,0.739488959312439,20
169,car,0.6983491778373718,22
170,car,0.8372836112976074,42
170,car,0.8239555954933167,37
170,car,0.7863657474517822,38
170,car,0.7185338139533997,20
170,car,0.6844852566719055,22
171,car,0.8706008791923523,42
171,car,0.8255045413970947,37
171,car,0.7784305810928345,38
171,car,0.7317493557929993,20
171,car,0.6718470454216003,22
172,car,0.8771976828575134,44
172,car,0.8140072226524353,37
172,car,0.7685742974281311,38
172,car,0.7299579977989197,20
172,car,0.6676334738731384,22
173,car,0.8740091919898987,44
173,car,0.8424531817436218,37
173,car,0.7463423609733582,20
173,car,0.7257621884346008,38
173,car,0.642817497253418,22
174,car,0.8693910241127014,44
174,car,0.8107097744941711,37
174,car,0.7321974039077759,20
174,car,0.7267167568206787,38
174,car,0.6505160331726074,22
175,car,0.8913356065750122,44
175,car,0.7999598979949951,37
175,car,0.7626012563705444,38
175,car,0.7210574150085449,20
175,car,0.656981348991394,22
176,car,0.9003814458847046,44
176,car,0.7691652178764343,37
176,car,0.766653299331665,38
176,car,0.7606608867645264,20
176,car,0.6839367747306824,22
177,car,0.8807168006896973,44
177,car,0.777431309223175,37
177,car,0.7583698034286499,38
177,car,0.7517627477645874,20
177,car,0.6934013962745667,22
178,car,0.8608874678611755,44
178,car,0.7875226736068726,37
178,car,0.7851133346557617,38
178,car,0.7350324392318726,20
178,car,0.7112749814987183,22
178,car,0.5084370970726013,45
179,car,0.8545210957527161,44
179,car,0.8136648535728455,37
179,car,0.7775194644927979,38
179,car,0.7372828125953674,20
179,car,0.7072364687919617,22
180,car,0.8740890622138977,46
180,car,0.7919166088104248,37
180,car,0.7731319069862366,38
180,car,0.7225715517997742,20
180,car,0.7203790545463562,22
181,car,0.8592754602432251,46
181,car,0.7936019897460938,37
181,car,0.7550997138023376,38
181,car,0.7319804430007935,20
181,car,0.7256799936294556,22
181,car,0.5216317772865295,47
182,car,0.8695233464241028,46
182,car,0.76090407371521,37
182,car,0.7470319271087646,38
182,car,0.7468426823616028,20
182,car,0.7410473823547363,22
182,car,0.5401235222816467,47
182,car,0.5038229823112488,48
183,car,0.8684722185134888,46
183,car,0.7608212828636169,37
183,car,0.7350271344184875,22
183,car,0.7344473600387573,20
183,car,0.7298951745033264,38
183,car,0.5396795868873596,47
183,car,0.5093110799789429,48
184,car,0.859260618686676,49
184,car,0.7804272174835205,37
184,car,0.7550469636917114,22
184,car,0.7416294813156128,38
184,car,0.6870182156562805,20
184,car,0.5766914486885071,47
184,car,0.5439746975898743,48
185,car,0.8607185482978821,49
185,car,0.745575487613678,22
185,car,0.7358548045158386,37
185,car,0.7057782411575317,38
185,car,0.6588845252990723,20
185,car,0.5229849815368652,48
185,car,0.5210822820663452,47
186,car,0.8303312063217163,49
186,car,0.7388368844985962,22
186,car,0.7231467962265015,37
186,car,0.7179387807846069,38
186,car,0.6509695053100586,20
186,car,0.5101340413093567,48
187,car,0.8445401787757874,49
187,car,0.755323588848114,37
187,car,0.7374945282936096,22
187,car,0.7110356688499451,38
187,car,0.6252305507659912,20
187,car,0.5095055103302002,48
188,car,0.8385056257247925,49
188,car,0.7947826385498047,37
188,car,0.7351188659667969,22
188,car,0.7084710597991943,38
188,car,0.5755570530891418,20
189,car,0.8308521509170532,49
189,car,0.7834590673446655,37
189,car,0.7339023947715759,22
189,car,0.7227895855903625,38
189,car,0.518497109413147,20
190,car,0.8138818144798279,49
190,car,0.7488805055618286,37
190,car,0.7351548671722412,22
190,car,0.7320685386657715,38
190,car,0.5231679081916809,20
191,car,0.8047903180122375,49
191,car,0.7426917552947998,37
191,car,0.722131073474884,22
191,car,0.6980124711990356,38
192,car,0.8274500966072083,49
192,car,0.7604057788848877,37
192,car,0.7180202603340149,22
192,car,0.6992740631103516,38
192,car,0.5339710712432861,50
192,car,0.5172784328460693,51
193,car,0.8310524225234985,49
193,car,0.7372056245803833,37
193,car,0.698652446269989,22
193,car,0.6868374943733215,38
193,car,0.5966910719871521,50
194,car,0.8102810382843018,49
194,car,0.7063433527946472,38
194,car,0.7044659852981567,37
194,car,0.7031640410423279,22
194,car,0.6057294011116028,50
195,car,0.8154582381248474,49
195,car,0.7333447933197021,37
195,car,0.7053033709526062,22
195,car,0.6658609509468079,38
195,car,0.6404750943183899,50
196,car,0.795474112033844,49
196,car,0.7154899835586548,38
196,car,0.6971238255500793,37
196,car,0.6809598207473755,22
196,car,0.5592004656791687,50
196,car,0.5001072883605957,52
197,car,0.7990859746932983,49
197,car,0.705339252948761,37
197,car,0.6725955009460449,22
197,car,0.6703963279724121,38
197,car,0.5535424947738647,50
197,car,0.5037607550621033,52
198,car,0.8123912811279297,49
198,car,0.6967471837997437,37
198,car,0.6963666081428528,38
198,car,0.6550395488739014,22
198,car,0.5252549052238464,50
198,car,0.5006918907165527,52
199,car,0.8145085573196411,49
199,car,0.7244765758514404,37
199,car,0.6794421076774597,38
199,car,0.6421949863433838,22
199,car,0.5127971768379211,52
199,car,0.5039674639701843,50
200,car,0.8393584489822388,49
200,car,0.7759175300598145,38
200,car,0.7353963851928711,37
200,car,0.6035051941871643,22
200,car,0.534081220626831,50
200,car,0.5203982591629028,52
201,car,0.8313905000686646,49
201,car,0.7813253998756409,38
201,car,0.7159073948860168,37
201,car,0.6192963123321533,22
201,car,0.5130337476730347,52
201,car,0.5061449408531189,50
202,car,0.8305801749229431,49
202,car,0.7925310134887695,38
202,car,0.7390168309211731,37
202,car,0.6140500903129578,22
203,car,0.8205069899559021,49
203,car,0.7993153929710388,38
203,car,0.722342848777771,37
203,car,0.5854143500328064,22
203,car,0.5214047431945801,53
204,car,0.8124703764915466,49
204,car,0.7784284949302673,38
204,car,0.7192866206169128,37
204,car,0.6273697018623352,22
204,car,0.5423023104667664,53
205,car,0.828005313873291,49
205,car,0.7949618101119995,38
205,car,0.6983362436294556,37
205,car,0.6219614744186401,22
205,car,0.5126087069511414,53
206,car,0.819072425365448,49
206,car,0.7748406529426575,38
206,car,0.6860533952713013,37
206,car,0.6595970392227173,22
206,car,0.5181618928909302,53
207,car,0.8187273144721985,49
207,car,0.7790811061859131,38
207,car,0.712861180305481,37
207,car,0.652315616607666,22
207,car,0.504564642906189,53
208,car,0.8170768022537231,49
208,car,0.7328432202339172,38
208,car,0.6872671246528625,37
208,car,0.6162734627723694,22
209,car,0.7756542563438416,49
209,car,0.7172896862030029,37
209,car,0.7102728486061096,38
209,car,0.6120479702949524,22
209,car,0.5273778438568115,54
209,car,0.5193268060684204,55
210,car,0.7696486711502075,37
210,car,0.7627483010292053,49
210,car,0.7054712772369385,38
210,car,0.6462969183921814,22
210,car,0.5381478071212769,55
210,car,0.5370880961418152,54
211,car,0.7809110879898071,37
211,car,0.7711173892021179,49
211,car,0.6829337477684021,38
211,car,0.6318008899688721,22
211,car,0.5293249487876892,55
211,car,0.5124214291572571,54
212,car,0.7710336446762085,49
212,car,0.7676132917404175,37
212,car,0.6395907402038574,38
212,car,0.6364299058914185,22
212,car,0.5760270953178406,55
213,car,0.7789790630340576,49
213,car,0.7113888263702393,37
213,car,0.6479960083961487,22
213,car,0.6293041706085205,38
213,car,0.5893468856811523,55
214,car,0.7572276592254639,49
214,car,0.6601791977882385,37
214,car,0.6434172987937927,22
214,car,0.5981203317642212,38
214,car,0.5803274512290955,55
214,car,0.5039421319961548,56
215,car,0.7479826807975769,49
215,car,0.6675471663475037,37
215,car,0.6401979327201843,22
215,car,0.6152797341346741,38
215,car,0.5344829559326172,55
216,car,0.7609859108924866,49
216,car,0.6830533146858215,22
216,car,0.6203386187553406,38
216,car,0.6062569618225098,37
216,car,0.5770487785339355,55
217,car,0.7604745626449585,49
217,car,0.6827276945114136,22
217,car,0.6212525963783264,38
217,car,0.5947181582450867,37
217,car,0.5720411539077759,55
218,car,0.7430765628814697,49
218,car,0.6855176091194153,22
218,car,0.6526987552642822,38
218,car,0.6041679382324219,37
218,car,0.56553053855896,55
219,car,0.7281044125556946,49
219,car,0.6786587834358215,37
219,car,0.6780734658241272,22
219,car,0.6704325675964355,38
219,car,0.5454897284507751,55
220,car,0.7341969013214111,49
220,car,0.695911705493927,38
220,car,0.6911363005638123,37
220,car,0.6587929725646973,22
220,car,0.5970281958580017,55
221,car,0.7243177890777588,49
221,car,0.7006528377532959,37
221,car,0.679513156414032,38
221,car,0.6520419120788574,22
221,car,0.5958542823791504,55
222,car,0.7653677463531494,49
222,car,0.7046327590942383,37
222,car,0.6752118468284607,38
222,car,0.652622640132904,22
222,car,0.6018447279930115,55
223,car,0.774377703666687,49
223,car,0.693989634513855,37
223,car,0.6470504403114319,22
223,car,0.6301934123039246,38
223,car,0.6209168434143066,55
223,car,0.5629568099975586,57
224,car,0.7801122069358826,49
224,car,0.6963321566581726,37
224,car,0.6416897177696228,38
224,car,0.6349311470985413,55
224,car,0.6115928888320923,22
224,car,0.5502106547355652,58
225,car,0.7851142883300781,58
225,car,0.7692355513572693,49
225,car,0.6680346131324768,37
225,car,0.6315752267837524,38
225,car,0.6164184212684631,55
225,car,0.6005629301071167,22
226,car,0.7391468286514282,58
226,car,0.7284778952598572,49
226,car,0.6312021017074585,55
226,car,0.6220733523368835,22
226,car,0.6135945320129395,38
226,car,0.5990087389945984,37
227,car,0.7716373801231384,58
227,car,0.6961506009101868,49
227,car,0.6133116483688354,22
227,car,0.6084377765655518,55
227,car,0.5952956676483154,38
227,car,0.5800428986549377,59
227,car,0.5684869289398193,37
228,car,0.8202601671218872,58
228,car,0.7516217827796936,49
228,car,0.637412428855896,38
228,car,0.6275919675827026,60
228,car,0.6257986426353455,22
228,car,0.6252573728561401,55
228,car,0.5582670569419861,37
229,car,0.8432973623275757,58
229,car,0.7727397680282593,60
229,car,0.7587992548942566,49
229,car,0.6581676006317139,38
229,car,0.6233739852905273,22
229,car,0.6204934120178223,55
229,car,0.5498327612876892,37
230,car,0.8133584260940552,58
230,car,0.7884220480918884,60
230,car,0.7482195496559143,49
230,car,0.6157708168029785,38
230,car,0.6094791889190674,55
230,car,0.6063538789749146,22
231,car,0.8278986215591431,58
231,car,0.8178779482841492,60
231,car,0.7400755286216736,49
231,car,0.6411736011505127,38
231,car,0.6118434071540833,55
231,car,0.5825842618942261,22
232,car,0.8766353726387024,60
232,car,0.8660616278648376,61
232,car,0.6960684657096863,49
232,car,0.6732036471366882,38
232,car,0.6454983949661255,62
232,car,0.6281494498252869,55
232,car,0.5502687096595764,22
233,car,0.8865108489990234,60
233,car,0.8554615378379822,61
233,car,0.698722243309021,49
233,car,0.6587719321250916,38
233,car,0.6449751257896423,38
233,car,0.6400179862976074,55
233,car,0.5182978510856628,22
234,car,0.8939958214759827,61
234,car,0.874619722366333,60
234,car,0.6743887662887573,49
234,car,0.6537484526634216,38
234,car,0.6414414048194885,55
234,car,0.6293622851371765,38
234,car,0.5126826167106628,22
235,car,0.8947312235832214,61
235,car,0.8424791693687439,63
235,car,0.727963924407959,49
235,car,0.6683699488639832,38
235,car,0.6489518284797668,55
235,car,0.6337946057319641,38
236,car,0.8797522187232971,61
236,car,0.8470774292945862,64
236,car,0.7411196231842041,49
236,car,0.6200093030929565,55
236,car,0.5921855568885803,38
236,car,0.5570976138114929,38
237,car,0.8591775894165039,61
237,car,0.8414316177368164,64
237,car,0.7173333168029785,49
237,car,0.6249420046806335,55
237,car,0.6144920587539673,38
237,car,0.551712691783905,38
238,car,0.8645826578140259,61
238,car,0.8496834635734558,64
238,car,0.6520495414733887,49
238,car,0.6488532423973083,55
238,car,0.5717698931694031,38
238,car,0.5039853453636169,38
239,car,0.8651770353317261,61
239,car,0.8458948135375977,64
239,car,0.6507306694984436,55
239,car,0.6394031643867493,49
239,car,0.5758929252624512,38
240,car,0.8650143146514893,61
240,car,0.8346984386444092,64
240,car,0.6988838911056519,49
240,car,0.6123687624931335,55
240,car,0.5634288191795349,38
240,car,0.5308730602264404,38
241,car,0.8444724678993225,61
241,car,0.8168743252754211,64
241,car,0.7570689916610718,49
241,car,0.626561164855957,55
241,car,0.5750474333763123,38
241,car,0.5290430784225464,38
242,car,0.8428865075111389,64
242,car,0.8411835432052612,61
242,car,0.7249094843864441,49
242,car,0.6291322112083435,55
242,car,0.5459451079368591,38
242,car,0.5196481943130493,38
243,car,0.8440924286842346,61
243,car,0.825992226600647,64
243,car,0.7426108121871948,49
243,car,0.6518562436103821,55
243,car,0.5266886949539185,38
244,car,0.8502674102783203,61
244,car,0.8102397322654724,64
244,car,0.6941923499107361,55
244,car,0.6746182441711426,49
244,car,0.5896335244178772,38
245,car,0.8304863572120667,61
245,car,0.825215756893158,64
245,car,0.71001136302948,49
245,car,0.7061156630516052,55
245,car,0.5866972208023071,38
246,car,0.8378099203109741,61
246,car,0.8211668133735657,64
246,car,0.701073169708252,49
246,car,0.6990680694580078,55
246,car,0.5921586155891418,38
247,car,0.8484618067741394,61
247,car,0.8097105622291565,64
247,car,0.7198289036750793,49
247,car,0.6517407298088074,55
247,car,0.5604041814804077,38
248,car,0.8352799415588379,61
248,car,0.820585310459137,64
248,car,0.7016156315803528,49
248,car,0.589928388595581,55
248,car,0.5685290694236755,38
249,car,0.8233713507652283,61
249,car,0.8096644878387451,64
249,car,0.6959536671638489,49
249,car,0.5645027160644531,38
249,car,0.5610123872756958,55
250,car,0.8356820344924927,61
250,car,0.8162735104560852,64
250,car,0.6507629752159119,49
250,car,0.5869127511978149,38
250,car,0.5623565316200256,55
251,car,0.8353023529052734,61
251,car,0.7834160327911377,64
251,car,0.7098119854927063,49
251,car,0.6165758371353149,38
252,car,0.8372588157653809,61
252,car,0.8222243785858154,64
252,car,0.7118667364120483,49
252,car,0.5478553175926208,38
252,car,0.5277807116508484,65
253,car,0.8299971222877502,61
253,car,0.8050437569618225,64
253,car,0.7211469411849976,49
253,car,0.5126856565475464,65
254,car,0.8254695534706116,61
254,car,0.7844257950782776,64
254,car,0.7346140146255493,49
254,car,0.520054280757904,66
255,car,0.8323302268981934,61
255,car,0.8039892315864563,64
255,car,0.7434628009796143,49
255,car,0.704481303691864,67
255,car,0.6848060488700867,66
256,car,0.8301880955696106,61
256,car,0.8242772221565247,64
256,car,0.7490420341491699,66
256,car,0.7484079599380493,68
256,car,0.7475828528404236,49
257,car,0.8324943780899048,66
257,car,0.8289633393287659,61
257,car,0.7925671339035034,64
257,car,0.7750185132026672,68
257,car,0.7061765789985657,49
258,car,0.8674613237380981,66
258,car,0.852690577507019,61
258,car,0.8449362516403198,68
258,car,0.7785202860832214,64
258,car,0.6983157992362976,49
259,car,0.8710241317749023,66
259,car,0.859797477722168,68
259,car,0.8187040090560913,61
259,car,0.7737310528755188,64
259,car,0.7488720417022705,49
260,car,0.8523579835891724,69
260,car,0.8117296099662781,61
260,car,0.8042894601821899,64
260,car,0.7977327108383179,70
260,car,0.7133836150169373,49
261,car,0.8640537858009338,69
261,car,0.8065487742424011,70
261,car,0.7823065519332886,64
261,car,0.7736554145812988,61
261,car,0.7316559553146362,49
262,car,0.848788857460022,69
262,car,0.7970864772796631,70
262,car,0.7729083895683289,64
262,car,0.7406203150749207,49
262,car,0.7095826864242554,61
263,car,0.866364598274231,69
263,car,0.8410708904266357,70
263,car,0.822313129901886,61
263,car,0.7599875926971436,64
263,car,0.6883814930915833,49
264,car,0.8674377799034119,71
264,car,0.8364608883857727,72
264,car,0.7812268137931824,61
264,car,0.7714349627494812,64
264,car,0.694225549697876,49
265,car,0.8336383700370789,71
265,car,0.8157911896705627,72
265,car,0.7752485275268555,64
265,car,0.7464113235473633,61
265,car,0.6847004294395447,49
266,car,0.8600711822509766,71
266,car,0.7714447379112244,72
266,car,0.75743168592453,64
266,car,0.734734833240509,61
266,car,0.6940544843673706,49
267,car,0.8230657577514648,71
267,car,0.7840641736984253,61
267,car,0.7656098008155823,64
267,car,0.6778350472450256,49
267,car,0.5762278437614441,72
268,car,0.8437826633453369,71
268,car,0.7800202369689941,64
268,car,0.7724843621253967,61
268,car,0.7157574892044067,49
268,car,0.6316675543785095,72
269,car,0.8165711164474487,71
269,car,0.7884510159492493,61
269,car,0.7542721629142761,64
269,car,0.7256661057472229,49
269,car,0.6668854355812073,72
270,car,0.7993637323379517,71
270,car,0.7988810539245605,61
270,car,0.7556005716323853,64
270,car,0.7147326469421387,49
271,car,0.7608792185783386,61
271,car,0.7587100863456726,71
271,car,0.7513815760612488,64
271,car,0.6983228325843811,49
272,car,0.7494252920150757,64
272,car,0.7458809018135071,61
272,car,0.7074066996574402,71
272,car,0.660136878490448,49
272,truck,0.6240787506103516,73
273,car,0.7633642554283142,64
273,car,0.7514720559120178,71
273,car,0.7371396422386169,61
273,car,0.6495516896247864,49
273,car,0.5260080099105835,73
274,car,0.7832290530204773,61
274,car,0.7571052312850952,71
274,car,0.6330973505973816,49
274,car,0.6147633194923401,64
274,car,0.5990765690803528,73
275,car,0.7870059013366699,61
275,car,0.7003086805343628,71
275,car,0.6510169506072998,64
275,car,0.5593504905700684,49
276,car,0.7906362414360046,61
276,car,0.7787252068519592,64
276,car,0.7490502595901489,71
276,car,0.655026376247406,49
277,car,0.7788923382759094,64
277,car,0.7721569538116455,61
277,car,0.7475876808166504,71
277,car,0.6936827301979065,49
278,car,0.7653629183769226,64
278,car,0.7620389461517334,71
278,car,0.7472519278526306,61
278,car,0.7204177975654602,49
278,car,0.7117319703102112,74
279,car,0.7753921151161194,61
279,car,0.768753170967102,64
279,car,0.7489567399024963,71
279,car,0.7370982766151428,49
279,car,0.6183027029037476,74
280,car,0.7751829624176025,64
280,car,0.7682861089706421,74
280,car,0.7630009055137634,61
280,car,0.7611175775527954,71
280,car,0.7350883483886719,49
281,car,0.7852740287780762,64
281,car,0.7753139138221741,71
281,car,0.7673928737640381,74
281,car,0.739493191242218,49
281,car,0.7373181581497192,61
282,car,0.7974472641944885,64
282,car,0.7284114956855774,74
282,car,0.7173784375190735,49
282,car,0.6806835532188416,71
282,car,0.66854327917099,61
283,car,0.795455813407898,64
283,car,0.772646963596344,71
283,car,0.7533513307571411,74
283,car,0.7266291379928589,49
283,car,0.7007976174354553,61
284,car,0.8198413848876953,75
284,car,0.8075798153877258,64
284,car,0.7497774362564087,61
284,car,0.7387077212333679,74
284,car,0.730139970779419,49
284,car,0.7242522835731506,71
285,car,0.7967957258224487,75
285,car,0.775680661201477,64
285,car,0.769440770149231,61
285,car,0.7582212686538696,74
285,car,0.7429107427597046,71
285,car,0.7169100642204285,49
286,car,0.8784098625183105,75
286,car,0.7748891115188599,74
286,car,0.7455911040306091,61
286,car,0.7349615097045898,64
286,car,0.7179409265518188,71
286,car,0.6899082064628601,49
287,car,0.8413680195808411,75
287,car,0.7726892828941345,71
287,car,0.7621902823448181,74
287,car,0.7489733695983887,64
287,car,0.7294676303863525,61
287,car,0.6946557760238647,49
288,car,0.8668954372406006,76
288,car,0.7730696201324463,71
288,car,0.7716560363769531,64
288,car,0.759965181350708,74
288,car,0.6814512610435486,49
288,car,0.6557643413543701,61
289,car,0.8841055035591125,76
289,car,0.7783340215682983,64
289,car,0.7532244324684143,71
289,car,0.7160623669624329,74
289,car,0.6988281011581421,61
289,car,0.6522258520126343,49
290,car,0.8872944116592407,76
290,car,0.7749563455581665,71
290,car,0.7597681879997253,64
290,car,0.6957764625549316,74
290,car,0.6539742350578308,61
290,car,0.6347330808639526,49
290,car,0.50223708152771,77
291,car,0.7916634678840637,76
291,car,0.7779785990715027,71
291,car,0.7699358463287354,64
291,car,0.7689306139945984,74
291,car,0.64119952917099,61
291,car,0.6249605417251587,49
292,car,0.7597528696060181,74
292,car,0.7559302449226379,71
292,car,0.7447444796562195,78
292,car,0.6415748000144958,61
292,car,0.6406856775283813,49
292,car,0.5967260003089905,64
293,car,0.7697342038154602,78
293,car,0.7675039172172546,71
293,car,0.7640361189842224,74
293,car,0.6842941045761108,61
293,car,0.6341615319252014,49
293,car,0.5442515015602112,64
293,car,0.5180497169494629,79
294,car,0.7534357905387878,71
294,car,0.7413684129714966,78
294,car,0.7085896134376526,74
294,car,0.6973201632499695,61
294,car,0.6043405532836914,49
294,car,0.5834193825721741,80
294,car,0.5628751516342163,64
295,car,0.7643086910247803,78
295,car,0.7599660754203796,80
295,car,0.7538540363311768,71
295,car,0.7341597080230713,74
295,car,0.6958264708518982,61
295,car,0.6602686047554016,64
295,car,0.5854541659355164,49
296,car,0.8091285824775696,81
296,car,0.796582818031311,82
296,car,0.7582268118858337,74
296,car,0.7298455834388733,64
296,car,0.7023274898529053,71
296,car,0.6808232665061951,61
296,car,0.5415438413619995,49
297,car,0.8062183856964111,82
297,car,0.7906954288482666,81
297,car,0.7662972211837769,74
297,car,0.7291455268859863,64
297,car,0.7268298864364624,71
297,car,0.6879675388336182,61
297,car,0.5097436308860779,49
297,car,0.508286714553833,83
298,car,0.8226197957992554,81
298,car,0.7650664448738098,74
298,car,0.7586681246757507,71
298,car,0.7261795401573181,82
298,car,0.6849666237831116,61
298,car,0.6807374954223633,64
298,car,0.5212881565093994,49
298,car,0.519675076007843,83
299,car,0.8618494272232056,81
299,car,0.8131847977638245,82
299,car,0.7863859534263611,74
299,car,0.7467507123947144,61
299,car,0.7440433502197266,71
299,car,0.6442371606826782,64
299,car,0.5221484303474426,49
299,car,0.5058653354644775,83
300,car,0.8872400522232056,81
300,car,0.7885812520980835,82
300,car,0.7866888046264648,74
300,car,0.7473567724227905,71
300,car,0.7328507304191589,61
300,car,0.6231153607368469,64
300,car,0.5734552145004272,49
301,car,0.8852027654647827,81
301,car,0.7975739240646362,82
301,car,0.7831770777702332,74
301,car,0.7464874386787415,61
301,car,0.7152503728866577,71
301,car,0.6133125424385071,64
301,car,0.5448413491249084,49
302,car,0.8364181518554688,81
302,car,0.7790731191635132,74
302,car,0.7122724652290344,71
302,car,0.7047633528709412,82
302,car,0.6897866129875183,61
302,car,0.673613429069519,64
302,car,0.5468572378158569,49
303,car,0.8378423452377319,81
303,car,0.7716150283813477,74
303,car,0.7342993021011353,82
303,car,0.6940178275108337,61
303,car,0.6691057682037354,71
303,car,0.6683925986289978,64
303,car,0.5919107794761658,49
304,car,0.8394401669502258,84
304,car,0.7479411363601685,74
304,car,0.7234269976615906,71
304,car,0.7132328748703003,61
304,car,0.656511127948761,64
304,car,0.6383633613586426,82
304,car,0.5751585960388184,49
305,car,0.8508293032646179,84
305,car,0.7490407824516296,61
305,car,0.7237918972969055,82
305,car,0.719946563243866,74
305,car,0.7148674130439758,71
305,car,0.6713165640830994,64
305,car,0.6257606148719788,49
306,car,0.8102185726165771,84
306,car,0.7348598837852478,74
306,car,0.7205781936645508,64
306,car,0.7020550966262817,71
306,car,0.6701304912567139,82
306,car,0.6348763108253479,61
306,car,0.6158450841903687,49
307,car,0.8045749664306641,84
307,car,0.7781696319580078,74
307,car,0.7561884522438049,82
307,car,0.7282574772834778,71
307,car,0.7223713397979736,64
307,car,0.639865517616272,61
307,car,0.6396353840827942,49
308,car,0.7890251874923706,84
308,car,0.7291874885559082,64
308,car,0.7022872567176819,74
308,car,0.6790251135826111,71
308,car,0.6771917939186096,82
308,car,0.6263150572776794,49
308,car,0.5789550542831421,61
309,car,0.7377012372016907,84
309,car,0.7339478731155396,64
309,car,0.7214006185531616,74
309,car,0.6730239987373352,71
309,car,0.6633695363998413,82
309,car,0.627316415309906,49
309,car,0.6220946311950684,61
310,car,0.7774341702461243,74
310,car,0.7693319916725159,84
310,car,0.6660391688346863,64
310,car,0.660628616809845,71
310,car,0.6216790676116943,61
310,car,0.5744726657867432,49
310,car,0.564516544342041,82
311,car,0.8021297454833984,84
311,car,0.7426065802574158,74
311,car,0.7007178664207458,82
311,car,0.6898123025894165,71
311,car,0.6495810151100159,61
311,car,0.6365863680839539,64
311,car,0.5534965395927429,49
312,car,0.8018414378166199,84
312,car,0.762643575668335,74
312,car,0.6965750455856323,61
312,car,0.6399391293525696,64
312,car,0.5890435576438904,71
312,car,0.5810737013816833,82
313,car,0.7676717042922974,74
313,car,0.7408448457717896,84
313,car,0.6706211566925049,61
313,car,0.6590171456336975,71
313,car,0.639793872833252,64
313,car,0.5848143100738525,82
313,car,0.505462646484375,85
314,car,0.7269451022148132,84
314,car,0.6823877096176147,74
314,car,0.6499805450439453,61
314,car,0.6002833247184753,71
314,car,0.5951161980628967,64
314,car,0.5277134776115417,82
314,car,0.5044072866439819,85
315,car,0.7924675345420837,84
315,car,0.69394850730896,82
315,car,0.6718056201934814,64
315,car,0.6608369946479797,61
315,car,0.6114859580993652,71
315,car,0.6017165184020996,74
315,car,0.5322753190994263,85
316,car,0.7769070267677307,84
316,car,0.6972665786743164,64
316,car,0.6603272557258606,61
316,car,0.6548020243644714,71
316,car,0.6300638318061829,82
316,car,0.6025893092155457,74
316,car,0.5173527598381042,85
317,car,0.7929154634475708,82
317,car,0.7917200922966003,84
317,car,0.706614077091217,64
317,car,0.6942168474197388,71
317,car,0.672286331653595,61
317,car,0.6040807962417603,74
318,car,0.7704982161521912,82
318,car,0.7076920866966248,84
318,car,0.7075470089912415,71
318,car,0.7073158621788025,64
318,car,0.6531478762626648,61
318,car,0.6038818955421448,74
319,car,0.7507433891296387,82
319,car,0.7063281536102295,64
319,car,0.6983075737953186,71
319,car,0.6731104254722595,84
319,car,0.6544197201728821,74
319,car,0.6522359848022461,61
320,car,0.794463038444519,82
